country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Germany,DE,2020-29,25-49yr,1354,25855651,9.340317905745247,TESSy COVID-19
Germany,DE,2020-30,25-49yr,1805,25855651,12.217831993477944,TESSy COVID-19
Germany,DE,2020-31,25-49yr,2134,25855651,15.234580633842869,TESSy COVID-19
Germany,DE,2020-32,25-49yr,2581,25855651,18.23585876835977,TESSy COVID-19
Germany,DE,2020-33,25-49yr,3400,25855651,23.13227386925976,TESSy COVID-19
Germany,DE,2020-34,25-49yr,4292,25855651,29.74978274575256,TESSy COVID-19
Germany,DE,2020-35,25-49yr,4039,25855651,32.2211960549746,TESSy COVID-19
Germany,DE,2020-36,25-49yr,3994,25855651,31.068643369296716,TESSy COVID-19
Germany,DE,2020-37,25-49yr,4236,25855651,31.83056578231196,TESSy COVID-19
Germany,DE,2020-38,25-49yr,5301,25855651,36.88555356815421,TESSy COVID-19
Germany,DE,2020-39,25-49yr,5491,25855651,41.73942477797213,TESSy COVID-19
Germany,DE,2020-40,25-49yr,6679,25855651,47.069014042616836,TESSy COVID-19
Germany,DE,2020-41,25-49yr,10771,25855651,67.49008176201016,TESSy COVID-19
Germany,DE,2020-42,25-49yr,17393,25855651,108.92783167594581,TESSy COVID-19
Germany,DE,2020-43,25-49yr,30422,25855651,184.9305592808319,TESSy COVID-19
Germany,DE,2020-44,25-49yr,44075,25855651,288.12656854008435,TESSy COVID-19
Germany,DE,2020-45,25-49yr,48627,25855651,358.5367082809093,TESSy COVID-19
Germany,DE,2020-46,25-49yr,48300,25855651,374.87743008288595,TESSy COVID-19
Germany,DE,2020-47,25-49yr,47827,25855651,371.7833289132809,TESSy COVID-19
Germany,DE,2020-48,25-49yr,44676,25855651,357.76705061497,TESSy COVID-19
Germany,DE,2020-49,25-49yr,45491,25855651,348.7322751997233,TESSy COVID-19
Germany,DE,2020-50,25-49yr,54929,25855651,388.387049314674,TESSy COVID-19
Germany,DE,2020-51,25-49yr,61352,25855651,449.7314726285561,TESSy COVID-19
Germany,DE,2020-52,25-49yr,47898,25855651,422.5381909741897,TESSy COVID-19
Germany,DE,2020-53,25-49yr,41956,25855651,347.5217081171153,TESSy COVID-19
Germany,DE,2021-01,25-49yr,51591,25855651,361.8048526413046,TESSy COVID-19
Germany,DE,2021-02,25-49yr,40883,25855651,357.6548894475718,TESSy COVID-19
Germany,DE,2021-03,25-49yr,32319,25855651,283.11799227178614,TESSy COVID-19
Germany,DE,2021-04,25-49yr,26624,25855651,227.96950655003812,TESSy COVID-19
Germany,DE,2021-05,25-49yr,22523,25855651,190.0822377282243,TESSy COVID-19
Germany,DE,2021-06,25-49yr,18082,25855651,157.04497248976637,TESSy COVID-19
Germany,DE,2021-07,25-49yr,18992,25855651,143.38838345242206,TESSy COVID-19
Germany,DE,2021-08,25-49yr,20968,25855651,154.5503534217723,TESSy COVID-19
Germany,DE,2021-09,25-49yr,22254,25855651,167.16655094083688,TESSy COVID-19
Germany,DE,2021-10,25-49yr,27724,25855651,193.29623531815153,TESSy COVID-19
Germany,DE,2021-11,25-49yr,35891,25855651,246.03905738053163,TESSy COVID-19
Germany,DE,2021-12,25-49yr,44846,25855651,312.26055766300374,TESSy COVID-19
Germany,DE,2021-13,25-49yr,43013,25855651,339.8057933254127,TESSy COVID-19
Germany,DE,2021-14,25-49yr,46697,25855651,346.96476990658635,TESSy COVID-19
Germany,DE,2021-15,25-49yr,54855,25855651,392.76520246966516,TESSy COVID-19
Germany,DE,2021-16,25-49yr,55206,25855651,425.6748360348769,TESSy COVID-19
Germany,DE,2021-17,25-49yr,48101,25855651,399.5528869104862,TESSy COVID-19
Germany,DE,2021-18,25-49yr,38670,25855651,335.5978157347498,TESSy COVID-19
Germany,DE,2021-19,25-49yr,26930,25855651,253.71629590761415,TESSy COVID-19
Germany,DE,2021-20,25-49yr,20199,25855651,182.27736752789554,TESSy COVID-19
Germany,DE,2021-21,25-49yr,11853,25855651,123.96516336022636,TESSy COVID-19
Germany,DE,2021-22,25-49yr,7931,25855651,76.51712192433291,TESSy COVID-19
Germany,DE,2021-23,25-49yr,5335,25855651,51.30793264497576,TESSy COVID-19
Germany,DE,2021-24,25-49yr,2788,25855651,31.416729750877284,TESSy COVID-19
Germany,DE,2021-25,25-49yr,1872,25855651,18.02313931294942,TESSy COVID-19
Germany,DE,2021-26,25-49yr,1801,25855651,14.20579199494919,TESSy COVID-19
Germany,DE,2021-27,25-49yr,2436,25855651,16.38713331952075,TESSy COVID-19
Germany,DE,2021-28,25-49yr,3780,25855651,24.041166087831243,TESSy COVID-19
Germany,DE,2021-29,25-49yr,5362,25855651,35.35784111566172,TESSy COVID-19
Germany,DE,2021-30,25-49yr,6515,25855651,45.935799489248986,TESSy COVID-19
Germany,DE,2021-31,25-49yr,8682,25855651,58.77631934310995,TESSy COVID-19
Germany,DE,2021-32,25-49yr,13366,25855651,85.2734282343152,TESSy COVID-19
Germany,DE,2021-33,25-49yr,19953,25855651,128.86544608758837,TESSy COVID-19
Germany,DE,2021-34,25-49yr,26745,25855651,180.61042052277082,TESSy COVID-19
Germany,DE,2021-35,25-49yr,29053,25855651,215.80582132702827,TESSy COVID-19
Germany,DE,2021-36,25-49yr,27919,25855651,220.3464147934237,TESSy COVID-19
Germany,DE,2021-37,25-49yr,22934,25855651,196.68040847240707,TESSy COVID-19
Germany,DE,2021-38,25-49yr,20120,25855651,166.5167896952198,TESSy COVID-19
Germany,DE,2021-39,25-49yr,21190,25855651,159.7716491454808,TESSy COVID-19
Germany,DE,2021-40,25-49yr,21973,25855651,166.9383609795785,TESSy COVID-19
Germany,DE,2021-41,25-49yr,24924,25855651,181.3800781887101,TESSy COVID-19
Germany,DE,2021-42,25-49yr,37005,25855651,239.518239165589,TESSy COVID-19
Germany,DE,2021-43,25-49yr,50157,25855651,337.11005768139427,TESSy COVID-19
Germany,DE,2021-44,25-49yr,65838,25855651,448.62533146042233,TESSy COVID-19
Germany,DE,2021-45,25-49yr,97427,25855651,631.4480343194608,TESSy COVID-19
Germany,DE,2021-46,25-49yr,127287,25855651,869.1098127832868,TESSy COVID-19
Germany,DE,2021-47,25-49yr,147095,25855651,1061.2070838982163,TESSy COVID-19
Germany,DE,2021-48,25-49yr,143631,25855651,1124.4195707932474,TESSy COVID-19
Germany,DE,2021-49,25-49yr,125119,25855651,1039.4246116641968,TESSy COVID-19
Germany,DE,2021-50,25-49yr,101468,25855651,876.3538771466245,TESSy COVID-19
Germany,DE,2021-51,25-49yr,75064,25855651,682.7598345908985,TESSy COVID-19
Germany,DE,2021-52,25-49yr,86890,25855651,626.3775760277705,TESSy COVID-19
Germany,DE,2022-01,25-49yr,142429,25855651,886.9202326408258,TESSy COVID-19
Germany,DE,2022-02,25-49yr,194289,25855651,1302.299447033842,TESSy COVID-19
Germany,DE,2022-03,25-49yr,312574,25855651,1960.356751411906,TESSy COVID-19
Germany,DE,2022-04,25-49yr,441383,25855651,2916.024044414894,TESSy COVID-19
Germany,DE,2022-05,25-49yr,519090,25855651,3714.75079084259,TESSy COVID-19
Germany,DE,2022-06,25-49yr,522777,25855651,4029.5523790911316,TESSy COVID-19
Germany,DE,2022-07,25-49yr,476327,25855651,3864.161068696356,TESSy COVID-19
Germany,DE,2022-08,25-49yr,435910,25855651,3528.1919608212534,TESSy COVID-19
Germany,DE,2022-09,25-49yr,457546,25855651,3455.554068238313,TESSy COVID-19
Germany,DE,2022-10,25-49yr,546473,25855651,3883.170452757117,TESSy COVID-19
Germany,DE,2022-11,25-49yr,607218,25855651,4462.045840578526,TESSy COVID-19
Germany,DE,2022-12,25-49yr,606874,25855651,4695.6543465101695,TESSy COVID-19
Germany,DE,2022-13,25-49yr,494244,25855651,4258.713114591468,TESSy COVID-19
Germany,DE,2022-14,25-49yr,379120,25855651,3377.845717363682,TESSy COVID-19
Germany,DE,2022-15,25-49yr,309087,25855651,2661.727604537979,TESSy COVID-19
Germany,DE,2022-16,25-49yr,295706,25855651,2339.1134108361844,TESSy COVID-19
Germany,DE,2022-17,25-49yr,227102,25855651,2022.0260553485966,TESSy COVID-19
Germany,DE,2022-18,25-49yr,184683,25855651,1592.6305626572698,TESSy COVID-19
Germany,DE,2022-19,25-49yr,162328,25855651,1342.1089262072728,TESSy COVID-19
Germany,DE,2022-20,25-49yr,115463,25855651,1074.391822507196,TESSy COVID-19
Germany,DE,2022-21,25-49yr,76246,25855651,741.4588014047683,TESSy COVID-19
Germany,DE,2022-22,25-49yr,102846,25855651,692.6609583336347,TESSy COVID-19
Germany,DE,2022-23,25-49yr,140066,25855651,939.4928791388776,TESSy COVID-19
Germany,DE,2022-24,25-49yr,172627,25855651,1209.3797212841403,TESSy COVID-19
Germany,DE,2022-25,25-49yr,235988,25855651,1580.3701867727098,TESSy COVID-19
Germany,DE,2022-26,25-49yr,252739,25855651,1890.2134778969596,TESSy COVID-19
Germany,DE,2022-27,25-49yr,256120,25855651,1968.0765338300707,TESSy COVID-19
Germany,DE,2022-28,25-49yr,273611,25855651,2048.8016333450664,TESSy COVID-19
Germany,DE,2022-29,25-49yr,252154,25855651,2033.4626267967494,TESSy COVID-19
Germany,DE,2022-30,25-49yr,201281,25855651,1753.7172047998326,TESSy COVID-19
Germany,DE,2022-31,25-49yr,148672,25855651,1353.4874832584953,TESSy COVID-19
Germany,DE,2022-32,25-49yr,120297,25855651,1040.2716218593762,TESSy COVID-19
Germany,DE,2022-33,25-49yr,104345,25855651,868.8313436780222,TESSy COVID-19
Germany,DE,2022-34,25-49yr,90397,25855651,753.1893124640335,TESSy COVID-19
Germany,DE,2022-35,25-49yr,79867,25855651,658.517551927043,TESSy COVID-19
Germany,DE,2022-36,25-49yr,80311,25855651,619.5086714312473,TESSy COVID-19
Germany,DE,2022-37,25-49yr,87977,25855651,650.8751220381184,TESSy COVID-19
Germany,DE,2022-38,25-49yr,108312,25855651,759.1725306007572,TESSy COVID-19
Germany,DE,2022-39,25-49yr,172087,25855651,1084.4785923201082,TESSy COVID-19
Germany,DE,2022-40,25-49yr,219179,25855651,1513.2707352833622,TESSy COVID-19
Germany,DE,2022-41,25-49yr,228430,25855651,1731.184413032184,TESSy COVID-19
Germany,DE,2022-42,25-49yr,189446,25855651,1616.1882754373503,TESSy COVID-19
Germany,DE,2022-43,25-49yr,133558,25855651,1249.2588177338873,TESSy COVID-19
Germany,DE,2022-44,25-49yr,90073,25855651,864.9211733249339,TESSy COVID-19
Germany,DE,2022-45,25-49yr,75202,25855651,639.2219635080935,TESSy COVID-19
Germany,DE,2022-46,25-49yr,63789,25855651,537.5652695807195,TESSy COVID-19
Germany,DE,2022-47,25-49yr,65215,25855651,498.9392841046625,TESSy COVID-19
Germany,DE,2022-48,25-49yr,70615,25855651,525.3397023343175,TESSy COVID-19
Germany,DE,2022-49,25-49yr,75532,25855651,565.2420045428366,TESSy COVID-19
Germany,DE,2022-50,25-49yr,84076,25855651,617.3041243479037,TESSy COVID-19
Germany,DE,2022-51,25-49yr,84756,25855651,652.9791108334499,TESSy COVID-19
Germany,DE,2022-52,25-49yr,55278,25855651,541.599203980592,TESSy COVID-19
Germany,DE,2023-01,25-49yr,48471,25855651,401.262377806693,TESSy COVID-19
Germany,DE,2023-02,25-49yr,32991,25855651,315.0645868479583,TESSy COVID-19
Germany,DE,2023-03,25-49yr,25004,25855651,224.30299666405614,TESSy COVID-19
Germany,DE,2023-04,25-49yr,30997,25855651,216.59094949881555,TESSy COVID-19
Germany,DE,2023-05,25-49yr,34897,25855651,254.853378087444,TESSy COVID-19
Germany,DE,2023-06,25-49yr,34347,25855651,267.80992673516516,TESSy COVID-19
Germany,DE,2023-07,25-49yr,37514,25855651,277.9315051862357,TESSy COVID-19
Germany,DE,2023-08,25-49yr,45157,25855651,319.74054724052394,TESSy COVID-19
Germany,DE,2023-09,25-49yr,32246,25855651,299.3658910386747,TESSy COVID-19
Germany,DE,2020-01,50-64yr,0,19122679,NA,TESSy COVID-19
Germany,DE,2020-02,50-64yr,NA,19122679,NA,TESSy COVID-19
Germany,DE,2020-03,50-64yr,NA,19122679,NA,TESSy COVID-19
Germany,DE,2020-04,50-64yr,0,19122679,NA,TESSy COVID-19
Germany,DE,2020-05,50-64yr,1,19122679,0.005229392806311291,TESSy COVID-19
Germany,DE,2020-06,50-64yr,2,19122679,0.015688178418933874,TESSy COVID-19
Germany,DE,2020-07,50-64yr,0,19122679,0.010458785612622583,TESSy COVID-19
Germany,DE,2020-08,50-64yr,0,19122679,0,TESSy COVID-19
Germany,DE,2020-09,50-64yr,30,19122679,0.15688178418933874,TESSy COVID-19
Germany,DE,2020-10,50-64yr,277,19122679,1.6054235915375665,TESSy COVID-19
Germany,DE,2020-11,50-64yr,2157,19122679,12.728342090561684,TESSy COVID-19
Germany,DE,2020-12,50-64yr,7266,19122679,49.276568413871296,TESSy COVID-19
Germany,DE,2020-13,50-64yr,10103,19122679,90.82932365282082,TESSy COVID-19
Germany,DE,2020-14,50-64yr,10143,19122679,105.8742867565784,TESSy COVID-19
Germany,DE,2020-15,50-64yr,6994,19122679,89.6161045217566,TESSy COVID-19
Germany,DE,2020-16,50-64yr,4214,19122679,58.611034573136955,TESSy COVID-19
Germany,DE,2020-17,50-64yr,2721,19122679,36.265839111768805,TESSy COVID-19
Germany,DE,2020-18,50-64yr,1606,19122679,22.627582672908957,TESSy COVID-19
Germany,DE,2020-19,50-64yr,1358,19122679,15.499920277906668,TESSy COVID-19
Germany,DE,2020-20,50-64yr,973,19122679,12.18971463151162,TESSy COVID-19
Germany,DE,2020-21,50-64yr,688,19122679,8.686021451283056,TESSy COVID-19
Germany,DE,2020-22,50-64yr,645,19122679,6.970780610812952,TESSy COVID-19
Germany,DE,2020-23,50-64yr,398,19122679,5.454256696982677,TESSy COVID-19
Germany,DE,2020-24,50-64yr,371,19122679,4.021403068053383,TESSy COVID-19
Germany,DE,2020-25,50-64yr,642,19122679,5.297374912793338,TESSy COVID-19
Germany,DE,2020-26,50-64yr,566,19122679,6.31710651002404,TESSy COVID-19
Germany,DE,2020-27,50-64yr,453,19122679,5.328751269631206,TESSy COVID-19
Germany,DE,2020-28,50-64yr,384,19122679,4.377001778882551,TESSy COVID-19
Germany,DE,2020-29,50-64yr,495,19122679,4.596636276747625,TESSy COVID-19
Germany,DE,2020-30,50-64yr,691,19122679,6.2020598682851915,TESSy COVID-19
Germany,DE,2020-31,50-64yr,794,19122679,7.765648317372268,TESSy COVID-19
Germany,DE,2020-32,50-64yr,927,19122679,8.999785019661733,TESSy COVID-19
Germany,DE,2020-33,50-64yr,988,19122679,10.014287224086123,TESSy COVID-19
Germany,DE,2020-34,50-64yr,1228,19122679,11.588334458785821,TESSy COVID-19
Germany,DE,2020-35,50-64yr,1137,19122679,12.367513986926204,TESSy COVID-19
Germany,DE,2020-36,50-64yr,1190,19122679,12.168797060286375,TESSy COVID-19
Germany,DE,2020-37,50-64yr,1558,19122679,14.370371431743429,TESSy COVID-19
Germany,DE,2020-38,50-64yr,2149,19122679,19.38535913299596,TESSy COVID-19
Germany,DE,2020-39,50-64yr,2396,19122679,23.76759030468482,TESSy COVID-19
Germany,DE,2020-40,50-64yr,2990,19122679,28.165509654792615,TESSy COVID-19
Germany,DE,2020-41,50-64yr,5407,19122679,43.91121139459592,TESSy COVID-19
Germany,DE,2020-42,50-64yr,8676,19122679,73.64553889128192,TESSy COVID-19
Germany,DE,2020-43,50-64yr,16094,19122679,129.5320598123307,TESSy COVID-19
Germany,DE,2020-44,50-64yr,24629,19122679,212.9565632514147,TESSy COVID-19
Germany,DE,2020-45,50-64yr,27862,19122679,274.496057796086,TESSy COVID-19
Germany,DE,2020-46,50-64yr,28146,19122679,292.8878322958828,TESSy COVID-19
Germany,DE,2020-47,50-64yr,28301,19122679,295.18353573785345,TESSy COVID-19
Germany,DE,2020-48,50-64yr,27103,19122679,289.7292790408708,TESSy COVID-19
Germany,DE,2020-49,50-64yr,28457,19122679,290.54506431865536,TESSy COVID-19
Germany,DE,2020-50,50-64yr,35577,19122679,334.85893895933725,TESSy COVID-19
Germany,DE,2020-51,50-64yr,40777,19122679,399.28505833309237,TESSy COVID-19
Germany,DE,2020-52,50-64yr,33363,19122679,387.70718265991917,TESSy COVID-19
Germany,DE,2020-53,50-64yr,29729,19122679,329.932850935792,TESSy COVID-19
Germany,DE,2021-01,50-64yr,33607,19122679,331.20882278053193,TESSy COVID-19
Germany,DE,2021-02,50-64yr,27287,19122679,318.4386455475198,TESSy COVID-19
Germany,DE,2021-03,50-64yr,22698,19122679,261.3911994234699,TESSy COVID-19
Germany,DE,2021-04,50-64yr,18751,19122679,216.75310242879672,TESSy COVID-19
Germany,DE,2021-05,50-64yr,15273,19122679,177.92486084193538,TESSy COVID-19
Germany,DE,2021-06,50-64yr,11972,19122679,142.47480700795114,TESSy COVID-19
Germany,DE,2021-07,50-64yr,12297,19122679,126.91213401636873,TESSy COVID-19
Germany,DE,2021-08,50-64yr,13083,19122679,132.72198942418058,TESSy COVID-19
Germany,DE,2021-09,50-64yr,12983,19122679,136.30935288931013,TESSy COVID-19
Germany,DE,2021-10,50-64yr,15722,19122679,150.10972050516563,TESSy COVID-19
Germany,DE,2021-11,50-64yr,20078,19122679,187.21226246594424,TESSy COVID-19
Germany,DE,2021-12,50-64yr,24954,19122679,235.49001685381006,TESSy COVID-19
Germany,DE,2021-13,50-64yr,24408,19122679,258.13328770513795,TESSy COVID-19
Germany,DE,2021-14,50-64yr,26451,19122679,265.961688736186,TESSy COVID-19
Germany,DE,2021-15,50-64yr,29296,19122679,291.52296077343556,TESSy COVID-19
Germany,DE,2021-16,50-64yr,30313,19122679,311.71887579140974,TESSy COVID-19
Germany,DE,2021-17,50-64yr,26751,19122679,298.41007109934753,TESSy COVID-19
Germany,DE,2021-18,50-64yr,21291,19122679,251.23048920080706,TESSy COVID-19
Germany,DE,2021-19,50-64yr,14478,19122679,187.05015128894857,TESSy COVID-19
Germany,DE,2021-20,50-64yr,9961,19122679,127.80113079344166,TESSy COVID-19
Germany,DE,2021-21,50-64yr,5304,19122679,79.82668118834187,TESSy COVID-19
Germany,DE,2021-22,50-64yr,3453,19122679,45.79379280486798,TESSy COVID-19
Germany,DE,2021-23,50-64yr,2162,19122679,29.363040607437902,TESSy COVID-19
Germany,DE,2021-24,50-64yr,1087,19122679,16.990297227705387,TESSy COVID-19
Germany,DE,2021-25,50-64yr,701,19122679,9.35015433768459,TESSy COVID-19
Germany,DE,2021-26,50-64yr,614,19122679,6.876651540299348,TESSy COVID-19
Germany,DE,2021-27,50-64yr,705,19122679,6.897569111524593,TESSy COVID-19
Germany,DE,2021-28,50-64yr,1056,19122679,9.208960731914184,TESSy COVID-19
Germany,DE,2021-29,50-64yr,1462,19122679,13.167611086291831,TESSy COVID-19
Germany,DE,2021-30,50-64yr,1797,19122679,17.0425911557685,TESSy COVID-19
Germany,DE,2021-31,50-64yr,2238,19122679,21.10059997346606,TESSy COVID-19
Germany,DE,2021-32,50-64yr,3591,19122679,30.482130667988518,TESSy COVID-19
Germany,DE,2021-33,50-64yr,5304,19122679,46.51544901213894,TESSy COVID-19
Germany,DE,2021-34,50-64yr,7185,19122679,65.30988675802172,TESSy COVID-19
Germany,DE,2021-35,50-64yr,8246,19122679,80.69476039418954,TESSy COVID-19
Germany,DE,2021-36,50-64yr,8424,19122679,87.17397808120923,TESSy COVID-19
Germany,DE,2021-37,50-64yr,7614,19122679,83.8690018276205,TESSy COVID-19
Germany,DE,2021-38,50-64yr,7004,19122679,76.44326404265846,TESSy COVID-19
Germany,DE,2021-39,50-64yr,7851,19122679,77.68263013775423,TESSy COVID-19
Germany,DE,2021-40,50-64yr,8639,19122679,86.2326873760732,TESSy COVID-19
Germany,DE,2021-41,50-64yr,10351,19122679,99.30616939185143,TESSy COVID-19
Germany,DE,2021-42,50-64yr,16773,19122679,141.84205047838748,TESSy COVID-19
Germany,DE,2021-43,50-64yr,23890,19122679,212.64279968303603,TESSy COVID-19
Germany,DE,2021-44,50-64yr,33586,19122679,300.5645809355478,TESSy COVID-19
Germany,DE,2021-45,50-64yr,49180,19122679,432.81592500716033,TESSy COVID-19
Germany,DE,2021-46,50-64yr,65294,19122679,598.6295121096788,TESSy COVID-19
Germany,DE,2021-47,50-64yr,75712,19122679,737.37576204673,TESSy COVID-19
Germany,DE,2021-48,50-64yr,71844,19122679,771.6282849280689,TESSy COVID-19
Germany,DE,2021-49,50-64yr,60118,19122679,690.0811335064507,TESSy COVID-19
Germany,DE,2021-50,50-64yr,46188,19122679,555.9158316677282,TESSy COVID-19
Germany,DE,2021-51,50-64yr,31481,19122679,406.1617098733917,TESSy COVID-19
Germany,DE,2021-52,50-64yr,36108,19122679,353.4494303857739,TESSy COVID-19
Germany,DE,2022-01,50-64yr,52701,19122679,464.4171457356995,TESSy COVID-19
Germany,DE,2022-02,50-64yr,68064,19122679,631.5276222541831,TESSy COVID-19
Germany,DE,2022-03,50-64yr,101971,19122679,889.1798058211405,TESSy COVID-19
Germany,DE,2022-04,50-64yr,142812,19122679,1280.0664593072968,TESSy COVID-19
Germany,DE,2022-05,50-64yr,176751,19122679,1671.1204533632551,TESSy COVID-19
Germany,DE,2022-06,50-64yr,193658,19122679,1937.014159992959,TESSy COVID-19
Germany,DE,2022-07,50-64yr,190016,19122679,2006.3820555686784,TESSy COVID-19
Germany,DE,2022-08,50-64yr,184994,19122679,1961.0745962947974,TESSy COVID-19
Germany,DE,2022-09,50-64yr,198242,19122679,2004.0915815195142,TESSy COVID-19
Germany,DE,2022-10,50-64yr,259042,19122679,2391.3176600412526,TESSy COVID-19
Germany,DE,2022-11,50-64yr,310476,19122679,2978.233332264794,TESSy COVID-19
Germany,DE,2022-12,50-64yr,319862,19122679,3296.2850027446466,TESSy COVID-19
Germany,DE,2022-13,50-64yr,270943,19122679,3089.5514169327425,TESSy COVID-19
Germany,DE,2022-14,50-64yr,210851,19122679,2519.4900777239422,TESSy COVID-19
Germany,DE,2022-15,50-64yr,171979,19122679,2001.9684480401518,TESSy COVID-19
Germany,DE,2022-16,50-64yr,172172,19122679,1799.7007636848373,TESSy COVID-19
Germany,DE,2022-17,50-64yr,137503,19122679,1619.4122172944492,TESSy COVID-19
Germany,DE,2022-18,50-64yr,110461,19122679,1296.7011578241732,TESSy COVID-19
Germany,DE,2022-19,50-64yr,93401,19122679,1066.0744762802326,TESSy COVID-19
Germany,DE,2022-20,50-64yr,67720,19122679,842.5649983456816,TESSy COVID-19
Germany,DE,2022-21,50-64yr,44116,19122679,584.8343738866296,TESSy COVID-19
Germany,DE,2022-22,50-64yr,60702,19122679,548.1344951719369,TESSy COVID-19
Germany,DE,2022-23,50-64yr,84111,19122679,757.2840604603571,TESSy COVID-19
Germany,DE,2022-24,50-64yr,104864,19122679,988.2245055726763,TESSy COVID-19
Germany,DE,2022-25,50-64yr,147102,19122679,1317.629187835031,TESSy COVID-19
Germany,DE,2022-26,50-64yr,163256,19122679,1622.9838925811598,TESSy COVID-19
Germany,DE,2022-27,50-64yr,166922,19122679,1726.6304580022495,TESSy COVID-19
Germany,DE,2022-28,50-64yr,178675,19122679,1807.2624656827634,TESSy COVID-19
Germany,DE,2022-29,50-64yr,169357,19122679,1819.9960371661314,TESSy COVID-19
Germany,DE,2022-30,50-64yr,136496,19122679,1599.4254779887274,TESSy COVID-19
Germany,DE,2022-31,50-64yr,99936,19122679,1236.3957999817912,TESSy COVID-19
Germany,DE,2022-32,50-64yr,80487,19122679,943.5027382931021,TESSy COVID-19
Germany,DE,2022-33,50-64yr,70035,19122679,787.1386639915883,TESSy COVID-19
Germany,DE,2022-34,50-64yr,58298,19122679,671.1036670123469,TESSy COVID-19
Germany,DE,2022-35,50-64yr,51010,19122679,571.6144688722746,TESSy COVID-19
Germany,DE,2022-36,50-64yr,52341,19122679,540.4629759250782,TESSy COVID-19
Germany,DE,2022-37,50-64yr,61576,19122679,595.7167403165633,TESSy COVID-19
